benchmark,solver,configuration,configuration id,status,result,wallclock time,cpu time,
TRS_Standard/Waldmann_06/jwaprove1.xml,NaTT,Default,228408,complete,MAYBE,0.05,0.15,
TRS_Standard/Waldmann_06/jwaprove1.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,177.64,45.63,
TRS_Standard/Waldmann_06/jwaprove1.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.57,0.58,
TRS_Standard/Waldmann_06/jwtpa1.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Waldmann_06/jwtpa1.xml,AProVE,standard,302124,complete,YES,13.14,4.23,
TRS_Standard/Waldmann_06/jwtpa1.xml,muterm 6.0.3,default,326595,complete,YES,1.11,1.15,
TRS_Standard/Waldmann_06/jwtpa1.xml,NaTT,Default,228408,complete,YES,0.03,0.08,
TRS_Standard/Waldmann_06/jwtpa1.xml,ttt2-1.19,ttt2,325890,complete,YES,4.64,1.52,
TRS_Standard/Waldmann_06/jwtpa1.xml,Wanda 2.1c,default,326231,complete,MAYBE,1.99,2.09,
TRS_Standard/Waldmann_06/jwno6.xml,NTI,default,325861,complete,NO,0.20,0.16,
TRS_Standard/Waldmann_06/jwno6.xml,AProVE,standard,302124,complete,NO,5.67,2.40,
TRS_Standard/Waldmann_06/jwno6.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno6.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.10,
TRS_Standard/Waldmann_06/jwno6.xml,ttt2-1.19,ttt2,325890,complete,NO,1.81,0.81,
TRS_Standard/Waldmann_06/jwno6.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.30,0.31,
TRS_Standard/Waldmann_06/jwno9.xml,NTI,default,325861,complete,NO,0.23,0.17,
TRS_Standard/Waldmann_06/jwno9.xml,AProVE,standard,302124,complete,NO,7.17,6.16,
TRS_Standard/Waldmann_06/jwno9.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno9.xml,NaTT,Default,228408,complete,MAYBE,0.08,0.17,
TRS_Standard/Waldmann_06/jwno9.xml,ttt2-1.19,ttt2,325890,complete,NO,1.76,0.76,
TRS_Standard/Waldmann_06/jwno9.xml,Wanda 2.1c,default,326231,complete,MAYBE,2.88,2.89,
TRS_Standard/Waldmann_06/jwno7.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno7.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno7.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno7.xml,NaTT,Default,228408,complete,MAYBE,0.06,0.18,
TRS_Standard/Waldmann_06/jwno7.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,178.67,45.56,
TRS_Standard/Waldmann_06/jwno7.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.55,0.55,
TRS_Standard/Waldmann_06/jwcime2.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Waldmann_06/jwcime2.xml,AProVE,standard,302124,complete,YES,4.87,2.21,
TRS_Standard/Waldmann_06/jwcime2.xml,muterm 6.0.3,default,326595,complete,YES,0.73,0.79,
TRS_Standard/Waldmann_06/jwcime2.xml,NaTT,Default,228408,complete,MAYBE,0.07,0.16,
TRS_Standard/Waldmann_06/jwcime2.xml,ttt2-1.19,ttt2,325890,complete,YES,2.99,1.11,
TRS_Standard/Waldmann_06/jwcime2.xml,Wanda 2.1c,default,326231,complete,YES,0.96,0.97,
TRS_Standard/Waldmann_06/jwno5.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno5.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno5.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno5.xml,NaTT,Default,228408,complete,MAYBE,0.05,0.12,
TRS_Standard/Waldmann_06/jwno5.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,178.54,45.52,
TRS_Standard/Waldmann_06/jwno5.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.67,0.68,
TRS_Standard/Waldmann_06/jwno3.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno3.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno3.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno3.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.12,
TRS_Standard/Waldmann_06/jwno3.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.05,99.38,
TRS_Standard/Waldmann_06/jwno3.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.57,0.59,
TRS_Standard/Waldmann_06/jwaprove2.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Waldmann_06/jwaprove2.xml,AProVE,standard,302124,complete,YES,13.25,4.48,
TRS_Standard/Waldmann_06/jwaprove2.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Waldmann_06/jwaprove2.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.14,
TRS_Standard/Waldmann_06/jwaprove2.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,243.74,99.38,
TRS_Standard/Waldmann_06/jwaprove2.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.56,1.25,
TRS_Standard/Waldmann_06/jwmatchb1.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Waldmann_06/jwmatchb1.xml,AProVE,standard,302124,complete,YES,28.45,15.80,
TRS_Standard/Waldmann_06/jwmatchb1.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Waldmann_06/jwmatchb1.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.10,
TRS_Standard/Waldmann_06/jwmatchb1.xml,ttt2-1.19,ttt2,325890,complete,YES,2.52,1.01,
TRS_Standard/Waldmann_06/jwmatchb1.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.24,0.24,
TRS_Standard/Waldmann_06/jwcime1.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Waldmann_06/jwcime1.xml,AProVE,standard,302124,complete,YES,4.52,2.03,
TRS_Standard/Waldmann_06/jwcime1.xml,muterm 6.0.3,default,326595,complete,YES,0.34,0.37,
TRS_Standard/Waldmann_06/jwcime1.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.13,
TRS_Standard/Waldmann_06/jwcime1.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,178.49,45.56,
TRS_Standard/Waldmann_06/jwcime1.xml,Wanda 2.1c,default,326231,complete,YES,0.68,0.69,
TRS_Standard/Waldmann_06/jwttt.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Waldmann_06/jwttt.xml,AProVE,standard,302124,complete,YES,5.03,2.13,
TRS_Standard/Waldmann_06/jwttt.xml,muterm 6.0.3,default,326595,complete,YES,0.14,0.15,
TRS_Standard/Waldmann_06/jwttt.xml,NaTT,Default,228408,complete,YES,0.09,0.19,
TRS_Standard/Waldmann_06/jwttt.xml,ttt2-1.19,ttt2,325890,complete,YES,7.53,2.25,
TRS_Standard/Waldmann_06/jwttt.xml,Wanda 2.1c,default,326231,complete,MAYBE,1.00,1.02,
TRS_Standard/Waldmann_06/jwno8.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno8.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno8.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno8.xml,NaTT,Default,228408,complete,MAYBE,0.07,0.15,
TRS_Standard/Waldmann_06/jwno8.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,178.54,45.51,
TRS_Standard/Waldmann_06/jwno8.xml,Wanda 2.1c,default,326231,complete,MAYBE,3.43,3.43,
TRS_Standard/Waldmann_06/jwteparla1.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Waldmann_06/jwteparla1.xml,AProVE,standard,302124,complete,YES,3.70,1.73,
TRS_Standard/Waldmann_06/jwteparla1.xml,muterm 6.0.3,default,326595,complete,YES,9.66,9.69,
TRS_Standard/Waldmann_06/jwteparla1.xml,NaTT,Default,228408,complete,MAYBE,0.06,0.13,
TRS_Standard/Waldmann_06/jwteparla1.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,276.25,109.38,
TRS_Standard/Waldmann_06/jwteparla1.xml,Wanda 2.1c,default,326231,complete,MAYBE,1.52,1.53,
TRS_Standard/Waldmann_06/jwno1.xml,NTI,default,325861,complete,NO,0.20,0.16,
TRS_Standard/Waldmann_06/jwno1.xml,AProVE,standard,302124,complete,NO,7.04,2.92,
TRS_Standard/Waldmann_06/jwno1.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Waldmann_06/jwno1.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.13,
TRS_Standard/Waldmann_06/jwno1.xml,ttt2-1.19,ttt2,325890,complete,NO,2.00,0.83,
TRS_Standard/Waldmann_06/jwno1.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.51,0.52,
TRS_Standard/Various_04/05.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/05.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Various_04/05.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Various_04/05.xml,NaTT,Default,228408,complete,MAYBE,0.15,0.48,
TRS_Standard/Various_04/05.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,243.91,99.38,
TRS_Standard/Various_04/05.xml,Wanda 2.1c,default,326231,complete,MAYBE,1.76,1.76,
TRS_Standard/Various_04/03.xml,NTI,default,325861,complete,MAYBE,0.19,0.15,
TRS_Standard/Various_04/03.xml,AProVE,standard,302124,complete,YES,3.44,1.72,
TRS_Standard/Various_04/03.xml,muterm 6.0.3,default,326595,complete,YES,20.10,20.12,
TRS_Standard/Various_04/03.xml,NaTT,Default,228408,complete,MAYBE,0.02,0.06,
TRS_Standard/Various_04/03.xml,ttt2-1.19,ttt2,325890,complete,YES,0.65,0.45,
TRS_Standard/Various_04/03.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.14,0.14,
TRS_Standard/Various_04/12.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/12.xml,AProVE,standard,302124,complete,YES,3.72,1.79,
TRS_Standard/Various_04/12.xml,muterm 6.0.3,default,326595,complete,YES,0.11,0.10,
TRS_Standard/Various_04/12.xml,NaTT,Default,228408,complete,YES,0.02,0.03,
TRS_Standard/Various_04/12.xml,ttt2-1.19,ttt2,325890,complete,YES,5.67,1.78,
TRS_Standard/Various_04/12.xml,Wanda 2.1c,default,326231,complete,YES,0.32,0.32,
TRS_Standard/Various_04/10.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/10.xml,AProVE,standard,302124,complete,YES,4.80,2.20,
TRS_Standard/Various_04/10.xml,muterm 6.0.3,default,326595,complete,YES,0.09,0.08,
TRS_Standard/Various_04/10.xml,NaTT,Default,228408,complete,YES,0.03,0.06,
TRS_Standard/Various_04/10.xml,ttt2-1.19,ttt2,325890,complete,YES,8.43,2.58,
TRS_Standard/Various_04/10.xml,Wanda 2.1c,default,326231,complete,YES,0.71,0.73,
TRS_Standard/Various_04/27.xml,NTI,default,325861,complete,MAYBE,0.16,0.15,
TRS_Standard/Various_04/27.xml,AProVE,standard,302124,complete,YES,3.47,1.73,
TRS_Standard/Various_04/27.xml,muterm 6.0.3,default,326595,complete,YES,0.01,0.01,
TRS_Standard/Various_04/27.xml,NaTT,Default,228408,complete,YES,0.01,0.01,
TRS_Standard/Various_04/27.xml,ttt2-1.19,ttt2,325890,complete,YES,0.49,0.40,
TRS_Standard/Various_04/27.xml,Wanda 2.1c,default,326231,complete,YES,0.02,0.02,
TRS_Standard/Various_04/06.xml,NTI,default,325861,complete,MAYBE,0.17,0.15,
TRS_Standard/Various_04/06.xml,AProVE,standard,302124,complete,YES,3.87,1.78,
TRS_Standard/Various_04/06.xml,muterm 6.0.3,default,326595,complete,YES,0.02,0.03,
TRS_Standard/Various_04/06.xml,NaTT,Default,228408,complete,YES,0.01,0.01,
TRS_Standard/Various_04/06.xml,ttt2-1.19,ttt2,325890,complete,YES,0.55,0.43,
TRS_Standard/Various_04/06.xml,Wanda 2.1c,default,326231,complete,YES,0.03,0.03,
TRS_Standard/Various_04/02.xml,NTI,default,325861,complete,MAYBE,0.18,0.15,
TRS_Standard/Various_04/02.xml,AProVE,standard,302124,complete,YES,3.28,1.67,
TRS_Standard/Various_04/02.xml,muterm 6.0.3,default,326595,complete,YES,20.11,20.18,
TRS_Standard/Various_04/02.xml,NaTT,Default,228408,complete,MAYBE,0.02,0.06,
TRS_Standard/Various_04/02.xml,ttt2-1.19,ttt2,325890,complete,YES,0.53,0.42,
TRS_Standard/Various_04/02.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.09,0.09,
TRS_Standard/Various_04/14.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/14.xml,AProVE,standard,302124,complete,YES,8.03,2.97,
TRS_Standard/Various_04/14.xml,muterm 6.0.3,default,326595,complete,YES,0.24,0.23,
TRS_Standard/Various_04/14.xml,NaTT,Default,228408,complete,YES,0.05,0.24,
TRS_Standard/Various_04/14.xml,ttt2-1.19,ttt2,325890,complete,YES,25.41,7.52,
TRS_Standard/Various_04/14.xml,Wanda 2.1c,default,326231,complete,YES,1.71,1.72,
TRS_Standard/Various_04/13.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/13.xml,AProVE,standard,302124,complete,YES,4.23,1.90,
TRS_Standard/Various_04/13.xml,muterm 6.0.3,default,326595,complete,YES,0.17,0.16,
TRS_Standard/Various_04/13.xml,NaTT,Default,228408,complete,YES,0.02,0.06,
TRS_Standard/Various_04/13.xml,ttt2-1.19,ttt2,325890,complete,YES,8.68,2.57,
TRS_Standard/Various_04/13.xml,Wanda 2.1c,default,326231,complete,YES,0.57,0.57,
TRS_Standard/Various_04/25.xml,NTI,default,325861,complete,MAYBE,0.18,0.15,
TRS_Standard/Various_04/25.xml,AProVE,standard,302124,complete,YES,3.46,1.71,
TRS_Standard/Various_04/25.xml,muterm 6.0.3,default,326595,complete,YES,0.03,0.04,
TRS_Standard/Various_04/25.xml,NaTT,Default,228408,complete,YES,0.01,0.02,
TRS_Standard/Various_04/25.xml,ttt2-1.19,ttt2,325890,complete,YES,0.64,0.45,
TRS_Standard/Various_04/25.xml,Wanda 2.1c,default,326231,complete,YES,0.04,0.04,
TRS_Standard/Various_04/04.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/04.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Various_04/04.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Various_04/04.xml,NaTT,Default,228408,complete,MAYBE,0.16,0.49,
TRS_Standard/Various_04/04.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.49,99.39,
TRS_Standard/Various_04/04.xml,Wanda 2.1c,default,326231,complete,MAYBE,2.32,2.33,
TRS_Standard/Various_04/08.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/08.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Various_04/08.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Various_04/08.xml,NaTT,Default,228408,complete,MAYBE,0.88,0.83,
TRS_Standard/Various_04/08.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,245.24,99.41,
TRS_Standard/Various_04/08.xml,Wanda 2.1c,default,326231,complete,MAYBE,5.08,5.08,
TRS_Standard/Various_04/23.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/23.xml,AProVE,standard,302124,complete,YES,3.64,1.65,
TRS_Standard/Various_04/23.xml,muterm 6.0.3,default,326595,complete,YES,0.05,0.05,
TRS_Standard/Various_04/23.xml,NaTT,Default,228408,complete,YES,0.01,0.03,
TRS_Standard/Various_04/23.xml,ttt2-1.19,ttt2,325890,complete,YES,1.06,0.61,
TRS_Standard/Various_04/23.xml,Wanda 2.1c,default,326231,complete,YES,0.03,0.03,
TRS_Standard/Various_04/19.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/19.xml,AProVE,standard,302124,complete,YES,3.65,1.86,
TRS_Standard/Various_04/19.xml,muterm 6.0.3,default,326595,complete,YES,0.45,0.50,
TRS_Standard/Various_04/19.xml,NaTT,Default,228408,complete,YES,0.02,0.03,
TRS_Standard/Various_04/19.xml,ttt2-1.19,ttt2,325890,complete,YES,2.76,1.04,
TRS_Standard/Various_04/19.xml,Wanda 2.1c,default,326231,complete,YES,0.19,0.19,
TRS_Standard/Various_04/09.xml,NTI,default,325861,complete,MAYBE,0.18,0.15,
TRS_Standard/Various_04/09.xml,AProVE,standard,302124,complete,YES,3.75,1.77,
TRS_Standard/Various_04/09.xml,muterm 6.0.3,default,326595,complete,YES,0.01,0.01,
TRS_Standard/Various_04/09.xml,NaTT,Default,228408,complete,YES,0.01,0.05,
TRS_Standard/Various_04/09.xml,ttt2-1.19,ttt2,325890,complete,YES,0.81,0.51,
TRS_Standard/Various_04/09.xml,Wanda 2.1c,default,326231,complete,YES,0.04,0.04,
TRS_Standard/Various_04/11.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/11.xml,AProVE,standard,302124,complete,YES,4.41,2.03,
TRS_Standard/Various_04/11.xml,muterm 6.0.3,default,326595,complete,YES,0.14,0.17,
TRS_Standard/Various_04/11.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.06,
TRS_Standard/Various_04/11.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.31,99.37,
TRS_Standard/Various_04/11.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.14,0.15,
TRS_Standard/Various_04/07.xml,NTI,default,325861,complete,MAYBE,0.16,0.17,
TRS_Standard/Various_04/07.xml,AProVE,standard,302124,complete,YES,3.24,1.67,
TRS_Standard/Various_04/07.xml,muterm 6.0.3,default,326595,complete,YES,0.01,0.01,
TRS_Standard/Various_04/07.xml,NaTT,Default,228408,complete,YES,0.01,0.01,
TRS_Standard/Various_04/07.xml,ttt2-1.19,ttt2,325890,complete,YES,0.45,0.40,
TRS_Standard/Various_04/07.xml,Wanda 2.1c,default,326231,complete,YES,0.02,0.02,
TRS_Standard/Various_04/18.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/18.xml,AProVE,standard,302124,complete,YES,3.72,1.67,
TRS_Standard/Various_04/18.xml,muterm 6.0.3,default,326595,complete,YES,0.01,0.01,
TRS_Standard/Various_04/18.xml,NaTT,Default,228408,complete,YES,0.01,0.02,
TRS_Standard/Various_04/18.xml,ttt2-1.19,ttt2,325890,complete,YES,0.93,0.52,
TRS_Standard/Various_04/18.xml,Wanda 2.1c,default,326231,complete,YES,0.05,0.05,
TRS_Standard/Various_04/21.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/21.xml,AProVE,standard,302124,complete,YES,3.60,1.67,
TRS_Standard/Various_04/21.xml,muterm 6.0.3,default,326595,complete,YES,0.29,0.28,
TRS_Standard/Various_04/21.xml,NaTT,Default,228408,complete,YES,0.02,0.05,
TRS_Standard/Various_04/21.xml,ttt2-1.19,ttt2,325890,complete,YES,2.99,1.14,
TRS_Standard/Various_04/21.xml,Wanda 2.1c,default,326231,complete,YES,0.41,0.41,
TRS_Standard/Various_04/24.xml,NTI,default,325861,complete,MAYBE,0.18,0.14,
TRS_Standard/Various_04/24.xml,AProVE,standard,302124,complete,YES,4.83,24.87,
TRS_Standard/Various_04/24.xml,muterm 6.0.3,default,326595,complete,YES,0.03,0.04,
TRS_Standard/Various_04/24.xml,NaTT,Default,228408,complete,YES,0.01,0.04,
TRS_Standard/Various_04/24.xml,ttt2-1.19,ttt2,325890,complete,YES,2.16,0.85,
TRS_Standard/Various_04/24.xml,Wanda 2.1c,default,326231,complete,YES,0.18,0.18,
TRS_Standard/Various_04/26.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/26.xml,AProVE,standard,302124,complete,YES,3.77,1.83,
TRS_Standard/Various_04/26.xml,muterm 6.0.3,default,326595,complete,YES,0.06,0.05,
TRS_Standard/Various_04/26.xml,NaTT,Default,228408,complete,YES,0.01,0.02,
TRS_Standard/Various_04/26.xml,ttt2-1.19,ttt2,325890,complete,YES,1.39,0.68,
TRS_Standard/Various_04/26.xml,Wanda 2.1c,default,326231,complete,YES,0.08,0.09,
TRS_Standard/Various_04/15.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Various_04/15.xml,AProVE,standard,302124,complete,YES,8.93,3.12,
TRS_Standard/Various_04/15.xml,muterm 6.0.3,default,326595,complete,YES,0.05,0.06,
TRS_Standard/Various_04/15.xml,NaTT,Default,228408,complete,YES,0.01,0.03,
TRS_Standard/Various_04/15.xml,ttt2-1.19,ttt2,325890,complete,YES,1.98,0.82,
TRS_Standard/Various_04/15.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.23,0.23,
TRS_Standard/Various_04/22.xml,NTI,default,325861,complete,MAYBE,0.18,0.15,
TRS_Standard/Various_04/22.xml,AProVE,standard,302124,complete,YES,3.48,1.63,
TRS_Standard/Various_04/22.xml,muterm 6.0.3,default,326595,complete,YES,0.03,0.04,
TRS_Standard/Various_04/22.xml,NaTT,Default,228408,complete,YES,0.01,0.02,
TRS_Standard/Various_04/22.xml,ttt2-1.19,ttt2,325890,complete,YES,1.15,0.51,
TRS_Standard/Various_04/22.xml,Wanda 2.1c,default,326231,complete,YES,0.05,0.05,
TRS_Standard/Zantema_15/delta.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Zantema_15/delta.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Zantema_15/delta.xml,muterm 6.0.3,default,326595,complete,MAYBE,80.53,80.60,
TRS_Standard/Zantema_15/delta.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.07,
TRS_Standard/Zantema_15/delta.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.24,99.38,
TRS_Standard/Zantema_15/delta.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.19,0.25,
TRS_Standard/Zantema_15/ex08.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Zantema_15/ex08.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Zantema_15/ex08.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Zantema_15/ex08.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.31,
TRS_Standard/Zantema_15/ex08.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,275.33,99.38,
TRS_Standard/Zantema_15/ex08.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.56,0.57,
TRS_Standard/Zantema_15/ex07.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Zantema_15/ex07.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Zantema_15/ex07.xml,muterm 6.0.3,default,326595,complete,MAYBE,61.82,61.89,
TRS_Standard/Zantema_15/ex07.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.40,
TRS_Standard/Zantema_15/ex07.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,249.38,99.38,
TRS_Standard/Zantema_15/ex07.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.37,0.37,
TRS_Standard/Zantema_15/ex13.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Zantema_15/ex13.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Zantema_15/ex13.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Zantema_15/ex13.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.08,
TRS_Standard/Zantema_15/ex13.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,179.16,45.68,
TRS_Standard/Zantema_15/ex13.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.28,0.29,
TRS_Standard/Zantema_15/ex06.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Zantema_15/ex06.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Zantema_15/ex06.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Zantema_15/ex06.xml,NaTT,Default,228408,complete,MAYBE,4.6,4.70,
TRS_Standard/Zantema_15/ex06.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,198.01,50.68,
TRS_Standard/Zantema_15/ex06.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.59,0.60,
TRS_Standard/Zantema_15/ex12.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Zantema_15/ex12.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Zantema_15/ex12.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Zantema_15/ex12.xml,NaTT,Default,228408,complete,MAYBE,0.02,0.07,
TRS_Standard/Zantema_15/ex12.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,178.74,45.56,
TRS_Standard/Zantema_15/ex12.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.21,0.23,
TRS_Standard/Zantema_15/ex14.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Zantema_15/ex14.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Zantema_15/ex14.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Zantema_15/ex14.xml,NaTT,Default,228408,complete,MAYBE,0.02,0.05,
TRS_Standard/Zantema_15/ex14.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,178.67,45.48,
TRS_Standard/Zantema_15/ex14.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.15,0.16,
TRS_Standard/Zantema_15/ex11.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Zantema_15/ex11.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Zantema_15/ex11.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Zantema_15/ex11.xml,NaTT,Default,228408,complete,MAYBE,0.02,0.07,
TRS_Standard/Zantema_15/ex11.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,178.72,45.54,
TRS_Standard/Zantema_15/ex11.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.17,0.18,
TRS_Standard/Zantema_15/ex01.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Zantema_15/ex01.xml,AProVE,standard,302124,complete,NO,4.87,2.05,
TRS_Standard/Zantema_15/ex01.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Zantema_15/ex01.xml,NaTT,Default,228408,complete,MAYBE,0.02,0.13,
TRS_Standard/Zantema_15/ex01.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,236.58,50.56,
TRS_Standard/Zantema_15/ex01.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.27,0.29,
TRS_Standard/Zantema_15/ex05.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Zantema_15/ex05.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/Zantema_15/ex05.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/Zantema_15/ex05.xml,NaTT,Default,228408,complete,MAYBE,0.05,0.26,
TRS_Standard/Zantema_15/ex05.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.05,99.38,
TRS_Standard/Zantema_15/ex05.xml,Wanda 2.1c,default,326231,complete,MAYBE,14.47,14.47,
TRS_Standard/Zantema_15/ex09.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Zantema_15/ex09.xml,AProVE,standard,302124,timeout (wallclock),
