TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_1.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,60.80,23.88,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_4.xml,AProVE,certified,302125,complete,MAYBE,629.70,291.57,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_4.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,33.84,12.30,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_5.xml,AProVE,certified,302125,complete,NO,38.59,12.13,CERTIFIED,0.2,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_5.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,17.84,7.33,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_1.xml,AProVE,certified,302125,complete,MAYBE,684.28,291.47,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_1.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,64.27,25.93,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isTrueList.xml,AProVE,certified,302125,complete,NO,30.20,11.78,CERTIFIED,0.1,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isTrueList.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,22.93,7.79,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_1.xml,AProVE,certified,302125,complete,MAYBE,423.61,291.51,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_1.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,386.49,299.33,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_2.xml,AProVE,certified,302125,complete,NO,36.15,13.12,CERTIFIED,0.3,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_2.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,360.79,299.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_4.xml,AProVE,certified,302125,complete,MAYBE,431.75,291.51,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_4.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,387.34,299.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_4.xml,AProVE,certified,302125,complete,NO,23.44,12.99,CERTIFIED,0.1,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_4.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,18.31,7.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_6.xml,AProVE,certified,302125,complete,MAYBE,654.18,292.10,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_6.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,398.57,299.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_2.xml,AProVE,certified,302125,complete,NO,29.46,13.40,CERTIFIED,0.3,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_2.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,346.24,299.34,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList.xml,AProVE,certified,302125,complete,NO,29.44,11.76,CERTIFIED,0.1,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,18.44,7.33,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_3.xml,AProVE,certified,302125,complete,MAYBE,647.87,291.66,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_3.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,398.92,299.34,
