pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
381905224,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex26_Luc03b_GM.xml,5167201,tct 2018-07-13,20651,tct_rci,304379,timeout (wallclock)",1078.24437274,294.185391903,9.289142272E9,"WORST_CASE(Omega(n^1),?)",3676
381905225,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex6_Luc98_Z.xml,5167202,AProVE,20177,complexity,302122,complete,16.27872152,10.6033449173,2.909966336E9,"WORST_CASE(Omega(n^1), O(n^1))",20099
381905226,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex6_Luc98_Z.xml,5167202,tct 2018-07-13,20651,tct_rci,304379,complete,2.13660322,0.553194046021,4.9676288E7,"WORST_CASE(?,O(n^1))",3189
381905227,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex9_Luc04_GM.xml,5167203,AProVE,20177,complexity,302122,complete,1134.59199573,291.492137909,1.5512764416E10,"WORST_CASE(Omega(n^1), ?)",3672
381905228,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex9_Luc04_GM.xml,5167203,tct 2018-07-13,20651,tct_rci,304379,complete,998.304460269,294.273851156,3.058716672E9,"WORST_CASE(Omega(n^1),?)",1920
381905229,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/PEANO_nokinds_noand_GM.xml,5167204,AProVE,20177,complexity,302122,complete,1135.50631837,292.904443026,1.5458635776E10,"WORST_CASE(Omega(n^1), ?)",27643
381905230,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/PEANO_nokinds_noand_GM.xml,5167204,tct 2018-07-13,20651,tct_rci,304379,complete,1200.19890125,297.911921024,7.505256448E9,"WORST_CASE(Omega(n^1),?)",4413
381905231,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LengthOfFiniteLists_nosorts_noand_GM.xml,5167205,AProVE,20177,complexity,302122,complete,15.645558396,5.03159713745,1.747398656E9,"WORST_CASE(NON_POLY, ?)",5538
381905232,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LengthOfFiniteLists_nosorts_noand_GM.xml,5167205,tct 2018-07-13,20651,tct_rci,304379,complete,821.068067521,294.178203106,1.767518208E9,"WORST_CASE(Omega(n^1),?)",3036
381905233,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LISTUTILITIES_nosorts_GM.xml,5167206,AProVE,20177,complexity,302122,complete,1146.62101863,292.408098936,1.5869444096E10,"WORST_CASE(Omega(n^1), ?),9837
381905234,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LISTUTILITIES_nosorts_GM.xml,5167206,tct 2018-07-13,20651,tct_rci,304379,timeout (wallclock)",1203.07300124,295.558743,8.26462208E9,"WORST_CASE(Omega(n^1),?)",6365
381905235,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/ExProp7_Luc06_L.xml,5167207,AProVE,20177,complexity,302122,complete,3.223526996,1.48870897293,2.09883136E8,"WORST_CASE(?, O(1))",1290
381905236,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/ExProp7_Luc06_L.xml,5167207,tct 2018-07-13,20651,tct_rci,304379,complete,5.146956003,0.485342979431,3.121152E7,"WORST_CASE(?,O(n^1))",2220
381905237,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/ExSec4_2_DLMMU04_Z.xml,5167208,AProVE,20177,complexity,302122,complete,12.250040767,4.15143013,3.209576448E9,"WORST_CASE(Omega(n^1), O(n^1))",15337
381905238,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/ExSec4_2_DLMMU04_Z.xml,5167208,tct 2018-07-13,20651,tct_rci,304379,complete,2.669327096,0.685600042343,4.472832E7,"WORST_CASE(?,O(n^1))",4164
381905239,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex1_2_AEL03_GM.xml,5167209,AProVE,20177,complexity,302122,complete,1159.31607382,292.405749798,1.5366516736E10,"WORST_CASE(Omega(n^1), ?)",8342
381905240,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex1_2_AEL03_GM.xml,5167209,tct 2018-07-13,20651,tct_rci,304379,run script error,0.0,0.0,0.0,--,-
381905241,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex1_Zan97_L.xml,5167210,AProVE,20177,complexity,302122,complete,3.234265158,1.49278903008,2.07355904E8,"WORST_CASE(NON_POLY, ?)",1837
381905242,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex1_Zan97_L.xml,5167210,tct 2018-07-13,20651,tct_rci,304379,complete,48.850200828,13.2929859161,6.82156032E8,MAYBE,643
381905243,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/PEANO_complete_GM.xml,5167211,AProVE,20177,complexity,302122,complete,1086.91692178,292.532205105,1.5307661312E10,"WORST_CASE(Omega(n^1), ?),9359
381905244,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/PEANO_complete_GM.xml,5167211,tct 2018-07-13,20651,tct_rci,304379,timeout (wallclock)",1202.25687347,296.787770987,8.596516864E9,"WORST_CASE(Omega(n^1),?)",5983
381905245,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex5_Zan97_Z.xml,5167212,AProVE,20177,complexity,302122,complete,3.343298008,1.56667304039,1.90234624E8,"WORST_CASE(?, O(1))",1797
381905246,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex5_Zan97_Z.xml,5167212,tct 2018-07-13,20651,tct_rci,304379,complete,7.693577786,5.76029610634,1.34807552E8,"WORST_CASE(?,O(n^1))",3366
381905247,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LengthOfFiniteLists_nokinds_noand_GM.xml,5167213,AProVE,20177,complexity,302122,complete,1150.58092407,293.33197999,1.5536402432E10,"WORST_CASE(Omega(n^1), ?)",9984
381905248,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LengthOfFiniteLists_nokinds_noand_GM.xml,5167213,tct 2018-07-13,20651,tct_rci,304379,complete,508.405450866,127.809180975,4.70386688E9,"WORST_CASE(Omega(n^1),O(n^6))",1165113
381905249,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/OvConsOS_nosorts_Z.xml,5167214,AProVE,20177,complexity,302122,complete,3.516089438,1.58895206451,2.2286336E8,"WORST_CASE(NON_POLY, ?)",4734
381905250,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/OvConsOS_nosorts_Z.xml,5167214,tct 2018-07-13,20651,tct_rci,304379,complete,865.002125364,294.141322136,1.375506432E9,MAYBE,1173
381905251,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex6_GM04_FR.xml,5167215,AProVE,20177,complexity,302122,complete,3.322997617,1.60560297966,1.82091776E8,"WORST_CASE(NON_POLY, ?)",2093
381905252,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex6_GM04_FR.xml,5167215,tct 2018-07-13,20651,tct_rci,304379,complete,1096.03449148,294.175056934,4.85462016E8,MAYBE,837
381905253,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex18_Luc06_GM.xml,5167216,AProVE,20177,complexity,302122,complete,8.836129904,3.02988195419,1.27852544E9,"WORST_CASE(Omega(n^1), O(n^1))",4509
381905254,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex18_Luc06_GM.xml,5167216,tct 2018-07-13,20651,tct_rci,304379,complete,0.849376166,0.19584107399,2.367488E7,"WORST_CASE(Omega(n^1),O(n^1))",2895
381905255,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex4_Zan97_Z.xml,5167217,AProVE,20177,complexity,302122,complete,678.481173642,291.477774143,6.129803264E9,"WORST_CASE(Omega(n^1), ?)",24455
381905256,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex4_Zan97_Z.xml,5167217,tct 2018-07-13,20651,tct_rci,304379,complete,844.482926748,294.165194035,8.38447104E8,"WORST_CASE(Omega(n^1),?)",1847
381905257,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex49_GM04_GM.xml,5167218,AProVE,20177,complexity,302122,complete,1152.58868709,298.897907972,1.5240511488E10,"WORST_CASE(Omega(n^1), ?)",5658
381905258,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex49_GM04_GM.xml,5167218,tct 2018-07-13,20651,tct_rci,304379,complete,84.96278063,19.2770810127,2.63827456E8,"WORST_CASE(Omega(n^1),O(n^3))",121382
381905259,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex1_Luc04b_FR.xml,5167219,AProVE,20177,complexity,302122,complete,4.199068522,1.80403399467,2.48225792E8,"WORST_CASE(NON_POLY, ?)",4929
381905260,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex1_Luc04b_FR.xml,5167219,tct 2018-07-13,20651,tct_rci,304379,complete,1083.65457665,294.28289485,3.659956224E9,"WORST_CASE(Omega(n^1),?)",2630
381905261,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex8_BLR02_Z.xml,5167220,AProVE,20177,complexity,302122,run script error,0.0,0.0,0.0,--,-
381905262,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex8_BLR02_Z.xml,5167220,tct 2018-07-13,20651,tct_rci,304379,complete,835.240969794,294.193758011,1.330569216E9,"WORST_CASE(Omega(n^1),?)",2138
381905263,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex4_7_77_Bor03_GM.xml,5167221,AProVE,20177,complexity,302122,complete,4.213933952,1.7870490551,2.40611328E8,"WORST_CASE(Omega(n^1), O(n^1))",5963
381905264,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex4_7_77_Bor03_GM.xml,5167221,tct 2018-07-13,20651,tct_rci,304379,complete,3.901659225,0.925103902817,4.0439808E7,"WORST_CASE(Omega(n^1),O(n^1))",4640
381905265,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LengthOfFiniteLists_complete_noand_GM.xml,5167222,AProVE,20177,complexity,302122,complete,1177.72442167,298.09861207,1.5645683712E10,"WORST_CASE(Omega(n^1), ?)",22444
381905266,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LengthOfFiniteLists_complete_noand_GM.xml,5167222,tct 2018-07-13,20651,tct_rci,304379,complete,1082.2796527,294.133028984,3.02993408E8,"WORST_CASE(Omega(n^1),?)",15663
381905267,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex5_Zan97_GM.xml,5167223,AProVE,20177,complexity,302122,complete,1131.21537814,291.504645109,1.5352111104E10,"WORST_CASE(Omega(n^1), ?)",7715
381905268,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex5_Zan97_GM.xml,5167223,tct 2018-07-13,20651,tct_rci,304379,complete,1132.75808595,294.267597914,3.777368064E9,"WORST_CASE(Omega(n^1),?)",2117
381905269,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex25_Luc06_GM.xml,5167224,AProVE,20177,complexity,302122,complete,8.90562525,2.99056220055,1.286959104E9,"WORST_CASE(Omega(n^1), O(n^1))",7527
381905270,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex25_Luc06_GM.xml,5167224,tct 2018-07-13,20651,tct_rci,304379,complete,1.710569558,0.447885036469,4.2876928E7,"WORST_CASE(Omega(n^1),O(n^1))",3880
381905271,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LengthOfFiniteLists_complete_GM.xml,5167225,AProVE,20177,complexity,302122,complete,1121.49603062,291.86549592,1.5334924288E10,"WORST_CASE(Omega(n^1), ?),14840
381905272,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LengthOfFiniteLists_complete_GM.xml,5167225,tct 2018-07-13,20651,tct_rci,304379,timeout (wallclock)",1217.46794828,298.78472805,1.5064723456E10,"WORST_CASE(Omega(n^1),?)",10390
381905273,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex14_AEGL02_FR.xml,5167226,AProVE,20177,complexity,302122,complete,11.147972566,3.66895103455,2.04128256E9,"WORST_CASE(NON_POLY, ?),5053
381905274,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex14_AEGL02_FR.xml,5167226,tct 2018-07-13,20651,tct_rci,304379,timeout (wallclock)",1198.69812345,294.258816004,1.6374784E9,"WORST_CASE(Omega(n^1),?)",2635
381905275,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex7_BLR02_GM.xml,5167227,AProVE,20177,complexity,302122,complete,1152.59271952,295.707648993,1.5374127104E10,"WORST_CASE(Omega(n^1), ?)",5787
381905276,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex7_BLR02_GM.xml,5167227,tct 2018-07-13,20651,tct_rci,304379,complete,1191.06417361,295.663917065,4.549730304E9,"WORST_CASE(Omega(n^1),?)",3454
381905277,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LISTUTILITIES_nokinds_GM.xml,5167228,AProVE,20177,complexity,302122,complete,1158.30280018,294.559063911,1.523679232E10,"WORST_CASE(Omega(n^1), ?),19069
381905278,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LISTUTILITIES_nokinds_GM.xml,5167228,tct 2018-07-13,20651,tct_rci,304379,timeout (cpu)",1238.90273972,301.006194115,1.5023190016E10,"WORST_CASE(Omega(n^1),?)",12509
381905279,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex2_Luc03b_L.xml,5167229,AProVE,20177,complexity,302122,complete,3.23238238,1.47761893272,2.05512704E8,"WORST_CASE(?, O(1))",1452
381905280,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex2_Luc03b_L.xml,5167229,tct 2018-07-13,20651,tct_rci,304379,complete,0.373182628,0.106249094009,1.1190272E7,"WORST_CASE(?,O(1))",2318
381905281,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex2_Luc03b_Z.xml,5167230,AProVE,20177,complexity,302122,complete,15.47665142,4.63827300072,4.005777408E9,"WORST_CASE(Omega(n^1), O(n^1))",13305
381905282,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex2_Luc03b_Z.xml,5167230,tct 2018-07-13,20651,tct_rci,304379,complete,7.744504561,1.67587018013,8.5536768E7,"WORST_CASE(?,O(n^1))",4346
381905283,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/MYNAT_complete_noand_GM.xml,5167231,AProVE,20177,complexity,302122,complete,54.999777773,14.6281869411,5.026349056E9,"WORST_CASE(NON_POLY, ?)",23453
381905284,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/MYNAT_complete_noand_GM.xml,5167231,tct 2018-07-13,20651,tct_rci,304379,complete,1082.75324557,294.157993793,3.19377408E8,"WORST_CASE(Omega(n^1),?)",15181
381905285,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex6_15_AEL02_GM.xml,5167232,AProVE,20177,complexity,302122,complete,1151.90217292,291.727172136,1.5521984512E10,"WORST_CASE(Omega(n^1), ?)",10441
381905286,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex6_15_AEL02_GM.xml,5167232,tct 2018-07-13,20651,tct_rci,304379,run script error,0.0,0.0,0.0,--,-
381905287,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/OvConsOS_nosorts-noand_FR.xml,5167233,AProVE,20177,complexity,302122,complete,347.903333839,88.7578749657,8.533704704E9,"WORST_CASE(NON_POLY, ?),5901
381905288,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/OvConsOS_nosorts-noand_FR.xml,5167233,tct 2018-07-13,20651,tct_rci,304379,timeout (cpu)",1251.52724478,294.48948288,9.18339584E9,"WORST_CASE(Omega(n^1),?)",3197
381905289,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/ExConc_Zan97_FR.xml,5167234,AProVE,20177,complexity,302122,complete,6.844731324,2.51891112328,5.98745088E8,"WORST_CASE(Omega(n^1), O(n^1))",4905
381905290,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/ExConc_Zan97_FR.xml,5167234,tct 2018-07-13,20651,tct_rci,304379,complete,1.065624233,0.282037973404,2.28352E7,"WORST_CASE(Omega(n^1),O(n^1))",3112
381905291,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex4_DLMMU04_GM.xml,5167235,AProVE,20177,complexity,302122,complete,1137.33971379,292.40734601,1.6280629248E10,"WORST_CASE(Omega(n^1), ?),9735
381905292,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex4_DLMMU04_GM.xml,5167235,tct 2018-07-13,20651,tct_rci,304379,timeout (wallclock)",1196.33501469,295.497442007,8.953315328E9,"WORST_CASE(Omega(n^1),?)",6381
381905293,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex4_7_56_Bor03_Z.xml,5167236,AProVE,20177,complexity,302122,complete,13.826225276,4.19790101051,3.488288768E9,"WORST_CASE(Omega(n^1), O(n^1))",8608
381905294,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex4_7_56_Bor03_Z.xml,5167236,tct 2018-07-13,20651,tct_rci,304379,complete,1.269546523,0.339696884155,2.9687808E7,"WORST_CASE(?,O(n^1))",2441
381905295,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/ExIntrod_GM04_FR.xml,5167237,AProVE,20177,complexity,302122,complete,17.86441456,5.3857228756,1.913102336E9,"WORST_CASE(NON_POLY, ?)",5580
381905296,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/ExIntrod_GM04_FR.xml,5167237,tct 2018-07-13,20651,tct_rci,304379,complete,1113.73543394,294.323894024,5.38621952E9,"WORST_CASE(Omega(n^1),?)",3027
381905297,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex4_Zan97_GM.xml,5167238,AProVE,20177,complexity,302122,complete,1120.60426127,291.755467176,1.5356755968E10,"WORST_CASE(Omega(n^1), ?),4554
381905298,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex4_Zan97_GM.xml,5167238,tct 2018-07-13,20651,tct_rci,304379,timeout (wallclock)",945.648816803,294.165443182,1.765855232E9,"WORST_CASE(Omega(n^1),?)",2525
381905299,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LengthOfFiniteLists_nokinds_GM.xml,5167239,AProVE,20177,complexity,302122,complete,1123.34986888,293.214026928,1.523638272E10,"WORST_CASE(Omega(n^1), ?),7329
381905300,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/LengthOfFiniteLists_nokinds_GM.xml,5167239,tct 2018-07-13,20651,tct_rci,304379,timeout (cpu)",1260.71429724,294.998932838,1.5405023232E10,"WORST_CASE(Omega(n^1),?)",4754
381905301,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex26_Luc03b_L.xml,5167240,AProVE,20177,complexity,302122,complete,3.205235511,1.48181891441,2.10272256E8,"WORST_CASE(?, O(1))",1552
381905302,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/Transformed_CSR_04/Ex26_Luc03b_L.xml,5167240,tct 2018-07-13,20651,tct_rci,304379,complete,0.706540106,0.196465969086,2.5919488E7,"WORST_CASE(?,O(1))",2669
381904002,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/TCT_12/recursion-10.xml,5166990,AProVE,20177,complexity,302122,complete,677.277805781,291.535839081,7.626907648E9,"WORST_CASE(Omega(n^1), O(n^10))",204153
381904032,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/TCT_12/recursion-10.xml,5166990,tct 2018-07-13,20651,tct_rci,304379,complete,24.973179784,6.06192111969,2.07003648E8,"WORST_CASE(Omega(n^1),O(n^10))",221808
381904061,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/TCT_12/polycounter-10.xml,5166991,AProVE,20177,complexity,302122,complete,1160.82956395,291.73830986,2.7890638848E10,"WORST_CASE(Omega(n^1), ?)",6603
381904090,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/TCT_12/polycounter-10.xml,5166991,tct 2018-07-13,20651,tct_rci,304379,complete,1145.83881263,294.295414925,2.325987328E9,"WORST_CASE(Omega(n^1),?)",3231
381904119,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/TCT_12/recursion-5.xml,5166992,AProVE,20177,complexity,302122,complete,392.36171744,291.983353853,5.96013056E9,"WORST_CASE(Omega(n^1), O(n^5))",64380
381904148,S-Runtime Complexity   Innermost Rewriting-2018-07-13 21:36:48.051975 UTC/Runtime_Complexity_Innermost_Rewriting/TCT_12/recursion-5.xml,5166992,tct 2018-07-13,20651,tct_rci,304379,complete,10.848376002,2.48120808601,1.38309632E8,"WORST_CASE(Omega(n^1),O(n^5))",70693
